application_id,applicant_country,destination_country,application_type,visa_category,submission_date,decision_date,season,priority_processing,biometrics_completed,countries_visited,schengen_visits,us_visits,uk_visits,overstay_history,previous_rejections,applicant_age,gender,employment_status,marital_status,document_completeness,supporting_docs_provided,interview_required,financial_docs_provided,sponsorship_letter,processing_office,application_status,rejection_reason
APP002199,Kazakhstan,Denmark,In-Person,Tourist,13-10-2024,07-11-2024,Fall,No,Yes,4,2,0,2,No,0,65,F,Self-Employed,Married,Yes,Yes,No,Yes,No,Office A - Metro,Rejected,Failed to Demonstrate Intent to Return
APP002200,Belarus,Canada,In-Person,Tourist,01-08-2024,04-09-2024,Summer,No,Yes,13,1,1,2,No,0,44,M,Employed,Married,Yes,Yes,No,Yes,Yes,Office E - Border,Approved,
APP002201,Turkey,Iceland,In-Person,Tourist,02-05-2024,17-06-2024,Spring,No,Yes,2,0,0,1,Yes,0,59,F,Employed,Married,No,No,No,Yes,No,Office E - Border,Rejected,Previous Visa Overstay
APP002202,Kenya,Netherlands,Online,Business,01-03-2023,24-03-2023,Spring,Yes,Yes,25,9,2,1,No,0,34,F,Student,Married,Yes,Yes,No,Yes,No,Office F - Consulate,Approved,
APP002203,Malaysia,Australia,Mail,Tourist,09-05-2023,08-06-2023,Spring,No,Yes,0,0,0,0,No,0,27,F,Employed,Single,Yes,Yes,No,Yes,No,Office A - Metro,Rejected,Poor Travel History
APP002204,Iran,Norway,Online,Business,12-10-2024,12-11-2024,Fall,No,Yes,21,5,1,0,No,0,51,F,Self-Employed,Single,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP002205,Morocco,Australia,In-Person,Business,23-06-2024,06-08-2024,Summer,No,Yes,44,6,0,0,No,0,66,F,Self-Employed,Married,Yes,No,Yes,Yes,No,Office D - Capital,Approved,
APP002206,Iraq,USA,In-Person,Tourist,28-08-2023,24-10-2023,Summer,No,Yes,20,4,2,4,No,0,24,M,Employed,Single,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP002207,Bangladesh,Belgium,Online,Transit,27-03-2023,31-03-2023,Spring,No,Yes,13,4,1,0,No,0,50,M,Employed,Single,Yes,Yes,No,Yes,No,Office F - Consulate,Approved,
APP002208,Chile,Japan,In-Person,Work,23-12-2024,05-03-2025,Winter,No,Yes,5,0,0,0,No,0,18,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP002209,Kenya,France,Online,Tourist,13-09-2023,14-10-2023,Fall,No,Yes,7,5,1,2,No,0,34,M,Employed,Married,No,Yes,No,Yes,Yes,Office B - Regional,Rejected,Incomplete Documentation
APP002210,Azerbaijan,UK,Online,Business,28-08-2023,27-09-2023,Summer,Yes,Yes,50,6,5,3,No,0,19,M,Employed,Single,Yes,No,Yes,Yes,No,Office B - Regional,Approved,
APP002211,Uzbekistan,Denmark,In-Person,Tourist,27-02-2024,31-03-2024,Winter,No,Yes,12,1,1,0,No,0,59,M,Student,Divorced,No,Yes,No,Yes,No,Office C - Small Town,Rejected,Incomplete Documentation
APP002212,Turkey,France,Online,Work,14-10-2023,01-02-2024,Fall,No,Yes,20,6,3,1,No,0,25,M,Retired,Married,No,Yes,Yes,Yes,No,Office B - Regional,Rejected,Incomplete Documentation
APP002213,Israel,Saudi Arabia,Online,Tourist,14-06-2024,02-08-2024,Summer,No,Yes,14,2,0,1,No,0,23,M,Student,Widowed,Yes,No,No,Yes,No,Office D - Capital,Approved,
APP002214,Algeria,Australia,Online,Business,26-07-2024,23-08-2024,Summer,Yes,Yes,2,1,0,0,No,1,32,M,Retired,Single,Yes,Yes,Yes,Yes,No,Office C - Small Town,Approved,
APP002215,Yemen,UK,Online,Tourist,07-04-2023,09-05-2023,Spring,Yes,Yes,4,1,0,0,No,2,79,F,Employed,Married,Yes,No,Yes,No,No,Office A - Metro,Rejected,Insufficient Financial Proof
APP002216,Iraq,France,Online,Tourist,12-12-2024,05-02-2025,Winter,No,Yes,5,0,0,0,No,0,53,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP002217,India,Latvia,Mail,Business,10-02-2024,07-03-2024,Winter,No,Yes,28,8,0,1,Yes,0,50,F,Unemployed,Single,Yes,No,No,No,No,Office A - Metro,Rejected,Previous Visa Overstay
APP002218,Brazil,Canada,Online,Student,27-11-2023,14-02-2024,Fall,No,Yes,5,0,0,0,No,0,63,F,Self-Employed,Married,Yes,Yes,Yes,Yes,Yes,Office D - Capital,Approved,
APP002219,Malaysia,Slovakia,Online,Tourist,27-12-2023,22-01-2024,Winter,Yes,Yes,19,6,1,0,No,4,34,F,Employed,Single,Yes,Yes,Yes,Yes,No,Office E - Border,Rejected,Previous Visa Rejections
APP002220,China,UK,Online,Tourist,04-01-2023,03-02-2023,Winter,No,No,1,1,1,2,No,0,48,M,Self-Employed,Divorced,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP002221,Nigeria,UK,In-Person,Student,22-11-2023,21-03-2024,Fall,No,Yes,2,1,0,2,No,2,53,F,Self-Employed,Divorced,No,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Incomplete Documentation
APP002222,Uzbekistan,Italy,In-Person,Tourist,05-08-2024,05-10-2024,Summer,No,No,4,1,1,0,No,2,33,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Rejected,Previous Visa Rejections
APP002223,Algeria,Poland,In-Person,Student,09-08-2023,18-09-2023,Summer,Yes,Yes,3,0,1,1,No,0,62,F,Employed,Single,No,Yes,No,Yes,No,Office A - Metro,Rejected,Incomplete Documentation
APP002224,Palestine,Luxembourg,Online,Tourist,14-02-2023,30-03-2023,Winter,No,Yes,3,0,0,0,No,3,29,M,Unemployed,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Rejected,Previous Visa Rejections
APP002225,Israel,Bulgaria,Online,Student,18-03-2023,03-05-2023,Spring,No,Yes,25,3,0,2,No,0,63,M,Retired,Married,No,Yes,No,Yes,No,Office A - Metro,Rejected,Incomplete Documentation
APP002226,Bahrain,Switzerland,Online,Student,12-01-2024,25-02-2024,Winter,No,Yes,0,0,0,0,No,0,44,M,Employed,Married,Yes,Yes,No,Yes,Yes,Office B - Regional,Rejected,Poor Travel History
APP002227,Angola,France,In-Person,Business,02-09-2023,01-10-2023,Fall,No,No,19,5,4,1,No,0,51,M,Student,Single,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002228,Jordan,Qatar,In-Person,Student,16-01-2024,22-02-2024,Winter,No,Yes,23,6,0,2,No,4,42,F,Student,Single,Yes,Yes,No,No,Yes,Office A - Metro,Rejected,Previous Visa Rejections
APP002229,China,Qatar,Online,Tourist,27-01-2024,29-02-2024,Winter,No,Yes,7,3,3,0,No,0,35,M,Employed,Married,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP002230,Russia,Netherlands,In-Person,Tourist,19-09-2024,29-10-2024,Fall,No,Yes,3,2,0,0,No,2,38,F,Self-Employed,Single,Yes,Yes,Yes,Yes,No,Office D - Capital,Rejected,Previous Visa Rejections
APP002231,India,Belgium,Online,Business,28-04-2023,28-06-2023,Spring,No,Yes,32,8,1,4,No,3,66,M,Employed,Divorced,No,Yes,Yes,Yes,No,Office A - Metro,Rejected,Incomplete Documentation
APP002232,Mexico,Greece,Online,Work,12-04-2024,12-07-2024,Spring,No,Yes,1,1,0,2,No,0,43,M,Self-Employed,Single,Yes,Yes,Yes,Yes,No,Office A - Metro,Approved,
APP002233,Morocco,Australia,Online,Work,12-04-2023,04-06-2023,Spring,Yes,No,5,2,1,0,No,3,59,F,Unemployed,Married,Yes,Yes,No,Yes,Yes,Office C - Small Town,Rejected,Previous Visa Rejections
APP002234,Sri Lanka,Greece,Online,Student,22-01-2024,26-03-2024,Winter,No,Yes,19,2,0,1,No,1,45,M,Employed,Married,Yes,No,Yes,Yes,No,Office D - Capital,Rejected,Insufficient Supporting Documents
APP002235,Turkey,Canada,In-Person,Business,29-07-2023,04-09-2023,Summer,No,Yes,1,1,0,0,No,0,56,M,Employed,Single,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP002236,Iran,Canada,In-Person,Tourist,19-09-2023,12-10-2023,Fall,No,Yes,16,4,2,1,No,0,31,M,Employed,Single,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002237,Russia,Singapore,Mail,Student,12-07-2024,06-09-2024,Summer,No,Yes,10,6,0,0,Yes,0,34,F,Student,Married,Yes,Yes,Yes,Yes,Yes,Office B - Regional,Approved,
APP002238,China,Australia,In-Person,Student,25-09-2023,07-12-2023,Fall,No,Yes,19,2,3,1,No,0,22,F,Employed,Single,Yes,Yes,Yes,Yes,Yes,Office F - Consulate,Approved,
APP002239,Iran,USA,In-Person,Tourist,25-05-2023,30-07-2023,Spring,No,Yes,6,1,1,1,No,0,29,M,Employed,Single,Yes,No,Yes,Yes,No,Office B - Regional,Rejected,Insufficient Supporting Documents
APP002240,North Macedonia,UAE,In-Person,Student,22-12-2024,18-02-2025,Winter,No,Yes,5,0,0,0,No,0,41,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP002241,Nigeria,Italy,Online,Family,14-02-2024,28-09-2025,Winter,No,Yes,15,4,3,1,No,2,28,M,Self-Employed,Single,No,Yes,Yes,Yes,Yes,Office D - Capital,Rejected,Incomplete Documentation
APP002242,Russia,Spain,Online,Tourist,22-07-2023,08-09-2023,Summer,No,Yes,13,1,1,2,No,0,44,F,Unemployed,Married,Yes,No,No,Yes,No,Office F - Consulate,Rejected,Insufficient Supporting Documents
APP002243,Tunisia,UK,Mail,Work,08-05-2023,01-08-2023,Spring,No,Yes,18,6,1,4,No,0,63,F,Unemployed,Single,Yes,Yes,Yes,Yes,No,Office C - Small Town,Approved,
APP002244,Chile,Germany,Online,Tourist,23-09-2024,20-10-2024,Fall,No,Yes,21,8,7,3,No,0,29,F,Employed,Single,Yes,Yes,No,Yes,No,Office E - Border,Approved,
APP002245,Tunisia,New Zealand,Online,Tourist,22-08-2023,09-10-2023,Summer,No,Yes,38,5,4,2,No,0,24,M,Self-Employed,Single,No,Yes,No,Yes,No,Office A - Metro,Rejected,Incomplete Documentation
APP002246,Algeria,Spain,Online,Tourist,16-06-2023,26-07-2023,Summer,No,Yes,14,6,3,2,No,0,46,F,Employed,Single,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002247,China,Canada,Online,Tourist,06-04-2023,10-05-2023,Spring,No,Yes,10,4,2,1,No,3,65,F,Unemployed,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP002248,China,UK,Online,Business,26-06-2023,03-08-2023,Summer,No,Yes,9,8,0,3,No,0,22,F,Self-Employed,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Rejected,Insufficient Ties to Home Country
APP002249,Yemen,Netherlands,Online,Business,07-12-2024,23-01-2025,Winter,No,Yes,9,1,0,0,No,0,51,M,Employed,Single,No,No,Yes,Yes,No,Office D - Capital,Rejected,Incomplete Documentation
APP002250,Morocco,Ireland,Mail,Student,04-01-2024,17-02-2024,Winter,No,Yes,9,7,1,3,No,0,19,F,Employed,Married,Yes,Yes,No,No,Yes,Office E - Border,Approved,
APP002251,India,Germany,Online,Tourist,28-03-2024,21-04-2024,Spring,No,Yes,18,4,0,3,No,0,57,M,Self-Employed,Divorced,Yes,No,No,Yes,No,Office A - Metro,Approved,
APP002252,Brazil,Bulgaria,In-Person,Business,03-05-2023,20-06-2023,Spring,No,Yes,7,2,0,0,No,0,60,M,Retired,Married,No,Yes,No,Yes,No,Office B - Regional,Rejected,Incomplete Documentation
APP002253,Turkey,Netherlands,In-Person,Tourist,09-10-2024,26-10-2024,Fall,Yes,Yes,5,0,0,0,No,0,44,F,Retired,Married,Yes,Yes,No,Yes,No,Office A - Metro,Approved,
APP002254,Russia,Spain,In-Person,Business,22-12-2024,29-01-2025,Winter,No,Yes,0,0,0,0,No,3,21,F,Student,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Rejected,Previous Visa Rejections
APP002255,Cuba,Greece,In-Person,Student,28-07-2024,16-09-2024,Summer,No,Yes,10,1,0,2,No,0,51,M,Unemployed,Married,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Rejected,No Proof of Employment
APP002256,India,Hungary,Online,Business,24-11-2023,24-12-2023,Fall,No,No,16,6,5,1,No,0,6,M,Employed,Married,Yes,Yes,No,No,No,Office F - Consulate,Approved,
APP002257,Russia,UK,Online,Student,16-09-2023,13-01-2024,Fall,No,Yes,19,7,3,3,No,0,50,M,Self-Employed,Married,No,Yes,Yes,Yes,Yes,Office A - Metro,Rejected,Incomplete Documentation
APP002258,Georgia,Italy,In-Person,Work,19-09-2023,18-12-2023,Fall,No,Yes,19,6,3,5,No,1,51,M,Retired,Single,No,No,No,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP002259,Chile,Croatia,In-Person,Business,24-09-2024,27-10-2024,Fall,No,Yes,0,0,0,0,No,0,43,M,Retired,Married,Yes,Yes,No,Yes,No,Office A - Metro,Approved,
APP002260,Qatar,Germany,In-Person,Student,24-04-2023,16-07-2023,Spring,No,Yes,5,0,0,1,No,1,41,F,Employed,Single,No,Yes,Yes,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP002261,Senegal,Germany,Online,Tourist,07-02-2024,08-03-2024,Winter,No,Yes,18,6,3,2,No,0,32,M,Employed,Single,Yes,Yes,No,Yes,No,Office E - Border,Approved,
APP002262,Afghanistan,Australia,Online,Tourist,24-06-2024,20-07-2024,Summer,Yes,Yes,3,1,2,1,No,0,63,F,Employed,Married,Yes,Yes,No,Yes,No,Office E - Border,Approved,
APP002263,Morocco,Spain,In-Person,Business,03-08-2024,07-09-2024,Summer,No,Yes,0,0,0,0,No,0,58,F,Employed,Single,Yes,Yes,No,Yes,No,Office F - Consulate,Rejected,Poor Travel History
APP002264,Morocco,France,Online,Student,01-07-2024,06-09-2024,Summer,No,Yes,1,0,1,2,No,0,38,F,Employed,Widowed,Yes,No,Yes,Yes,Yes,Office B - Regional,Approved,
APP002265,Nigeria,Finland,Online,Student,30-07-2023,28-09-2023,Summer,No,Yes,13,7,0,1,No,0,27,M,Unemployed,Married,Yes,Yes,Yes,Yes,Yes,Office B - Regional,Approved,
APP002266,Tanzania,Switzerland,In-Person,Tourist,04-10-2024,10-11-2024,Fall,No,No,7,2,3,0,No,1,52,F,Student,Married,Yes,Yes,Yes,No,Yes,Office B - Regional,Approved,
APP002267,Myanmar,UK,Online,Student,09-07-2024,03-09-2024,Summer,No,Yes,11,4,0,1,No,0,62,F,Employed,Single,Yes,No,Yes,Yes,Yes,Office E - Border,Approved,
APP002268,Kenya,Germany,Online,Business,16-09-2024,17-10-2024,Fall,No,Yes,9,5,4,1,No,0,57,F,Employed,Married,Yes,Yes,No,No,No,Office C - Small Town,Rejected,Insufficient Financial Proof
APP002269,South Africa,UK,Online,Tourist,05-01-2023,06-02-2023,Winter,No,Yes,17,2,3,3,No,0,16,F,Student,Divorced,Yes,Yes,No,No,No,Office F - Consulate,Approved,
APP002270,Malaysia,Sweden,Online,Business,18-11-2024,14-12-2024,Fall,No,Yes,0,0,0,0,No,0,26,F,Employed,Married,Yes,Yes,No,Yes,No,Office D - Capital,Approved,
APP002271,Brazil,Latvia,Online,Student,13-08-2024,30-09-2024,Summer,No,Yes,5,2,0,1,No,0,37,F,Unemployed,Married,Yes,Yes,No,Yes,Yes,Office E - Border,Approved,
APP002272,Tanzania,Spain,Online,Work,15-07-2024,22-10-2024,Summer,No,Yes,6,2,0,0,No,2,65,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP002273,Kenya,UK,In-Person,Tourist,05-10-2024,05-11-2024,Fall,No,Yes,7,5,0,0,No,0,47,F,Employed,Single,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP002274,Senegal,Cyprus,In-Person,Tourist,26-06-2024,13-08-2024,Summer,No,Yes,0,0,0,0,No,0,72,M,Employed,Married,Yes,No,No,Yes,No,Office D - Capital,Approved,
APP002275,Turkey,Saudi Arabia,Online,Work,18-02-2023,23-05-2023,Winter,No,Yes,13,3,1,2,No,0,51,F,Employed,Single,No,Yes,Yes,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP002276,Malaysia,Italy,Online,Tourist,29-12-2024,31-01-2025,Winter,No,No,17,6,0,3,No,0,34,F,Employed,Married,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP002277,Mexico,Finland,Online,Tourist,11-10-2024,27-11-2024,Fall,No,No,46,7,1,1,No,0,6,M,Student,Married,No,No,No,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP002278,Mexico,Belgium,Online,Student,10-02-2024,04-04-2024,Winter,No,Yes,6,4,0,1,No,0,35,M,Student,Single,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Approved,
APP002279,Indonesia,Australia,In-Person,Business,11-01-2024,09-02-2024,Winter,No,Yes,3,2,0,2,No,0,68,F,Self-Employed,Married,Yes,Yes,No,Yes,Yes,Office B - Regional,Approved,
APP002280,China,Australia,In-Person,Tourist,18-03-2024,09-04-2024,Spring,No,Yes,31,8,2,2,No,0,35,M,Self-Employed,Widowed,Yes,Yes,No,Yes,Yes,Office C - Small Town,Approved,
APP002281,Myanmar,Germany,In-Person,Tourist,03-02-2024,08-03-2024,Winter,No,Yes,46,6,7,0,No,0,55,F,Employed,Married,Yes,Yes,No,Yes,No,Office A - Metro,Approved,
APP002282,Afghanistan,Canada,Online,Student,15-09-2023,11-11-2023,Fall,No,Yes,15,2,1,2,No,0,25,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Approved,
APP002283,Cuba,Switzerland,Online,Business,20-05-2024,16-06-2024,Spring,No,Yes,10,8,3,1,No,0,42,F,Employed,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002284,Israel,Canada,Online,Student,15-11-2024,07-02-2025,Fall,No,Yes,0,0,0,0,No,1,40,M,Self-Employed,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Rejected,Missing Sponsorship Letter
APP002285,Qatar,France,Mail,Student,27-09-2023,08-11-2023,Fall,No,Yes,7,4,1,1,No,0,61,M,Retired,Married,Yes,Yes,No,No,Yes,Office B - Regional,Rejected,Insufficient Financial Proof
APP002286,DRC,Germany,Online,Tourist,17-09-2023,16-10-2023,Fall,No,Yes,5,1,0,0,No,0,52,M,Employed,Married,Yes,Yes,Yes,No,No,Office F - Consulate,Rejected,Insufficient Financial Proof
APP002287,Qatar,Australia,Online,Tourist,07-11-2024,10-12-2024,Fall,No,Yes,19,2,1,1,No,0,64,M,Retired,Married,Yes,No,No,Yes,No,Office E - Border,Rejected,Insufficient Supporting Documents
APP002288,Mexico,UAE,Mail,Transit,24-10-2024,29-10-2024,Fall,No,Yes,5,0,1,1,No,0,62,F,Student,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002289,Lebanon,France,Online,Tourist,07-02-2024,19-03-2024,Winter,No,Yes,7,3,1,3,No,4,41,F,Employed,Single,Yes,Yes,Yes,Yes,No,Office F - Consulate,Rejected,Previous Visa Rejections
APP002290,Turkey,Denmark,Online,Tourist,29-08-2023,10-10-2023,Summer,No,No,3,1,0,0,No,3,77,F,Employed,Single,Yes,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Previous Visa Rejections
APP002291,India,Canada,In-Person,Student,10-08-2023,12-10-2023,Summer,No,Yes,9,6,0,1,No,0,63,M,Employed,Married,Yes,No,Yes,Yes,Yes,Office D - Capital,Rejected,Insufficient Supporting Documents
APP002292,India,Italy,Online,Student,16-10-2024,17-12-2024,Fall,No,Yes,8,4,0,2,No,1,43,F,Unemployed,Single,Yes,Yes,Yes,Yes,Yes,Office F - Consulate,Rejected,No Proof of Employment
APP002293,Georgia,Austria,Online,Tourist,14-01-2023,13-02-2023,Winter,Yes,Yes,10,8,2,0,No,1,53,F,Unemployed,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Rejected,No Proof of Employment
APP002294,Philippines,USA,In-Person,Tourist,15-10-2024,10-11-2024,Fall,Yes,Yes,8,4,4,1,No,1,46,F,Self-Employed,Divorced,Yes,Yes,Yes,Yes,No,Office F - Consulate,Approved,
APP002295,Moldova,Ireland,Online,Work,01-09-2023,17-11-2023,Fall,No,Yes,9,7,1,1,No,1,56,M,Employed,Married,Yes,No,Yes,Yes,No,Office A - Metro,Approved,
APP002296,Ecuador,Iceland,Online,Student,29-06-2023,10-08-2023,Summer,No,Yes,8,2,0,4,No,0,19,F,Employed,Married,Yes,Yes,Yes,No,Yes,Office A - Metro,Approved,
APP002297,Serbia,France,Online,Business,14-03-2024,27-04-2024,Spring,Yes,No,13,4,0,1,No,1,10,M,Employed,Widowed,No,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Incomplete Documentation
APP002298,UAE,Denmark,Online,Student,11-03-2024,07-05-2024,Spring,No,Yes,7,7,4,1,No,0,41,M,Employed,Single,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP002299,Iran,Czech Republic,Online,Tourist,14-04-2024,23-05-2024,Spring,No,Yes,6,6,1,0,No,2,31,M,Retired,Divorced,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Approved,
APP002300,Moldova,Luxembourg,Online,Transit,01-08-2023,05-08-2023,Summer,No,Yes,4,0,1,0,No,0,18,M,Student,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002301,Ethiopia,Sweden,In-Person,Family,28-02-2024,20-03-2025,Winter,No,Yes,10,1,3,0,No,0,63,F,Student,Widowed,Yes,Yes,Yes,Yes,Yes,Office D - Capital,Approved,
APP002302,Angola,South Korea,Online,Work,21-12-2024,17-02-2025,Winter,Yes,Yes,0,0,0,0,No,2,71,M,Employed,Married,Yes,Yes,Yes,Yes,Yes,Office C - Small Town,Rejected,Previous Visa Rejections
APP002303,Somalia,UK,Online,Tourist,17-04-2024,02-06-2024,Spring,No,Yes,17,3,2,1,No,1,19,M,Employed,Single,Yes,No,Yes,Yes,No,Office B - Regional,Rejected,Insufficient Supporting Documents
APP002304,Ghana,Germany,Online,Student,15-04-2023,11-07-2023,Spring,No,Yes,3,0,1,0,No,0,47,M,Employed,Married,No,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Incomplete Documentation
APP002305,Bosnia,USA,In-Person,Business,17-08-2023,16-09-2023,Summer,No,Yes,11,4,0,1,No,0,35,F,Employed,Divorced,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP002306,Morocco,Romania,Online,Tourist,06-11-2023,19-12-2023,Fall,No,Yes,4,0,0,1,No,0,33,F,Retired,Single,No,Yes,No,Yes,No,Office A - Metro,Rejected,Incomplete Documentation
APP002307,Pakistan,Italy,Online,Tourist,08-04-2023,10-05-2023,Spring,Yes,Yes,17,4,0,3,No,1,58,F,Student,Single,Yes,Yes,Yes,Yes,No,Office A - Metro,Approved,
APP002308,Brazil,Belgium,Online,Tourist,24-08-2024,17-11-2024,Summer,No,Yes,0,0,0,0,No,1,47,M,Retired,Married,No,Yes,Yes,No,No,Office A - Metro,Rejected,Incomplete Documentation
APP002309,Colombia,Greece,Online,Tourist,01-05-2024,16-06-2024,Spring,No,No,4,1,0,0,No,0,12,F,Student,Divorced,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP002310,Russia,Germany,Online,Business,23-07-2024,14-09-2024,Summer,No,Yes,8,6,0,0,No,0,16,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office A - Metro,Approved,
APP002311,India,Italy,Online,Business,24-04-2023,22-05-2023,Spring,No,Yes,2,0,0,1,No,0,64,F,Student,Married,Yes,No,No,Yes,No,Office E - Border,Rejected,Insufficient Supporting Documents
APP002312,Ghana,UK,In-Person,Work,06-05-2024,07-08-2024,Spring,No,Yes,16,5,2,3,No,2,27,F,Employed,Married,Yes,Yes,Yes,No,No,Office D - Capital,Rejected,Insufficient Financial Proof
APP002313,Kuwait,Estonia,Online,Tourist,30-01-2023,27-02-2023,Winter,No,Yes,8,3,0,0,No,0,32,M,Retired,Divorced,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002314,Nigeria,Singapore,Online,Student,09-05-2023,08-07-2023,Spring,No,Yes,17,5,0,3,No,0,43,F,Self-Employed,Single,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP002315,Morocco,Singapore,In-Person,Business,25-04-2023,18-05-2023,Spring,No,Yes,3,2,1,0,No,0,23,M,Student,Single,Yes,Yes,No,Yes,No,Office D - Capital,Approved,
APP002316,Georgia,Netherlands,Online,Work,17-01-2024,16-04-2024,Winter,No,Yes,37,5,0,3,No,0,23,M,Unemployed,Single,Yes,No,Yes,Yes,Yes,Office D - Capital,Rejected,Insufficient Supporting Documents
APP002317,Russia,Saudi Arabia,Online,Student,28-07-2024,29-09-2024,Summer,No,Yes,16,2,1,1,No,0,45,F,Student,Married,Yes,Yes,Yes,Yes,Yes,Office D - Capital,Approved,
APP002318,Cuba,Belgium,In-Person,Student,13-09-2024,20-11-2024,Fall,No,Yes,6,2,2,1,No,0,76,M,Employed,Married,Yes,Yes,Yes,Yes,Yes,Office D - Capital,Approved,
APP002319,Turkey,Australia,In-Person,Family,28-09-2024,07-12-2025,Fall,No,Yes,45,4,3,0,No,0,77,M,Employed,Widowed,Yes,Yes,Yes,Yes,Yes,Office D - Capital,Approved,
APP002320,Indonesia,UK,In-Person,Student,14-02-2023,02-04-2023,Winter,No,Yes,14,4,1,0,No,0,30,F,Self-Employed,Married,Yes,No,Yes,Yes,No,Office C - Small Town,Rejected,Insufficient Supporting Documents
APP002321,Israel,Bulgaria,In-Person,Tourist,07-03-2024,13-04-2024,Spring,No,Yes,20,3,3,2,No,2,29,M,Student,Married,Yes,Yes,Yes,Yes,No,Office A - Metro,Rejected,Previous Visa Rejections
APP002322,Angola,Canada,Online,Transit,24-02-2023,28-02-2023,Winter,Yes,No,9,1,3,2,No,1,73,M,Student,Single,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP002323,Tanzania,Estonia,Online,Student,23-09-2023,24-11-2023,Fall,No,Yes,8,2,0,0,No,0,55,F,Student,Single,Yes,No,Yes,Yes,Yes,Office F - Consulate,Rejected,Insufficient Supporting Documents
APP002324,Albania,Italy,In-Person,Student,06-11-2023,01-02-2024,Fall,No,Yes,9,8,0,1,No,4,50,F,Self-Employed,Married,Yes,Yes,Yes,Yes,Yes,Office F - Consulate,Approved,
APP002325,Brazil,Iceland,Mail,Work,12-02-2024,14-04-2024,Winter,No,Yes,29,7,3,3,Yes,1,39,M,Student,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Rejected,Previous Visa Overstay
APP002326,Azerbaijan,Germany,In-Person,Tourist,16-09-2024,28-10-2024,Fall,No,Yes,0,0,0,0,No,4,64,M,Employed,Married,No,Yes,Yes,No,No,Office A - Metro,Rejected,Incomplete Documentation
APP002327,Georgia,Iceland,Online,Work,10-06-2024,18-08-2024,Summer,No,No,13,6,1,0,No,0,12,M,Retired,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Approved,
APP002328,Iran,Croatia,Online,Tourist,10-01-2023,27-01-2023,Winter,Yes,No,17,2,2,1,No,0,33,F,Self-Employed,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
